service;date;time;message;sentimen
twitter;08/12/2021;22:47:00;Aturan itu berlaku untuk daerah yang melaksanakan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1-3 yang baru saja diperpanjang #VaksinTanganiPandemi #VaksinBangkitkanEkonomi https://t.co/L7cnFMz0AG;Netral
twitter;07/25/2021;20:05:00;@ariefafwann_ Yaa perbuatan2 lu ini yg bikin ppkm gk kelar2 jancok goblok!!!! https://t.co/eylO0DyuZp;Negatif
twitter;08/06/2021;19:44:00;RT @callmegadis_:TWITTER, DO YOUR MAGIC 😭\n\nMAU NYOBA PAKE GINIAN, BISMILLAH.\n\nIbu aku single parents, penghasilan beliau setiap hari hanya cukup untuk makan sehari-hari. Akibatnya, hutang kami numpuk. Sedang aku di phk dari kerjaan karena Ppkm. Yang baik hati, bantu aku, boleh?;Positif
twitter;09/03/2021;11:07:00;RT @Polripresisi: Tren Situasi Covid-19 membaik PPKM 31 Agustus - 6 September Harus Disikapi dengan Hati Hati #polripresisi #VaksinMerahPut…;Positif
twitter;09/01/2021;02:01:00;"RT @Nob_Nobitaa: ""Pelan Pelan Komunis Muncul""\n\n                   (PPKM)";Netral
twitter;07/18/2021;10:29:00;#EfekNyataPPKMDarurat memang sangat sangat terasa berat khususnya untuk pedagang pedagang kecil yang memutarkan uangnya setiap hari, dan apakah selama ppkm 2 minggu lalu efektiv? Seharusnya pemerintah bisa mengevaluasi dan menjamin kebutuhan masyarakat kecil ketika perpnjang ppkm https://t.co/VWftqtqTlm;Negatif
twitter;07/17/2021;09:44:00;PPKM Mikro, Cegah Sebaran Covid-19 Polres Kepulauan Seribu bersama Tenaga Kesehatan melakukan Testing Swab Antigen di Dermaga Kedatangan Pulau Pemukiman. Sabtu (17/07/2021).\n\n#PPKMdarurat\n#PPKMmikro\n#ayopakaimasker\n#nyokkitavaksin https://t.co/PJQPnNJMrU;Positif
twitter;07/19/2021;21:37:00;RT @NcuhiRiwo:3 Orang Ditangkap usai Tuntut Negara Tanggung Jawab PPKM https://t.co/jPC9QHqmcG \n\nKoq bisa ??;Negatif
twitter;08/01/2021;15:20:00;RT @hipohan:Betul Pak Polisi, tangkap segera penyebar videonya, mana mungkin aparat langgar PPKM, pakai acara melewati jam malam, undang orang pakai musik pula. 🤭 https://t.co/TIUBSxdK2t;Negatif
twitter;07/24/2021;17:40:00;RT @alisyarief: Diujung PPKM (level?), angka covid19 tembus diangka 3 juta lebih, korban /hari kemarin hampir 50.000 orang, dan kematiannya…;Negatif
twitter;07/20/2021;22:08:00;RT @jokowi:Pemerintah memutuskan untuk melanjutkan PPKM Darurat sampai 25 Juli 2021. Jika tren kasus Covid-19 terus menurun, maka mulai 26 Juli 2021 dilakukan pembukaan bertahap beberapa jenis kegiatan perekonomian.\n\nMari bekerja sama melaksanakan PPKM ini.\n\nhttps://t.co/mBCwaMuQ7A;Positif
twitter;08/16/2021;19:27:00;@jek___ @jntexpressid Gk punya crita lucu stad, adanya crita nyesek :')\nAwalnya kan aku buka toko tuh di shopee tahun kemaren, cuma iseng² aja, dan baru kemaren pas ppkm level dewa baratayudha ada yg beliii, saking senenge langsung packing² tuh barang yg dia pesen.;Negatif
twitter;07/02/2021;14:42:00;RT @MafiaWasit: Setelah PPKM Darurat selesai, mending sertifikat Vaksin itu bisa digunakan untuk registrasi/booking tempat jika mau Sholat…;Netral
twitter;07/01/2021;18:54:00;Kita dukung terus langkah pemerintah untuk memutuskan rantai penyebaran Covid-19 ya Sobat. Mari bersama kita patuhi kebijakan PPKM Darurat secara bijaksana. Indonesia Lawan Covid!\n\n#PPKMDaruratLindungiKita;Positif
twitter;08/28/2021;21:51:00;Team Gabungan PPKM Level 3 Melaksanakan Himbauan Protokol Kesehatan Kepada Warga Dangdeur Rancaekek kimcipedes.com/2021/08/team-g… \n@POLRES_BANDUNG #KimCipedes;Positif
twitter;08/18/2021;12:33:00;RT @dr_koko28: Kawan mo resepsi. Kubilang coba pantau 2 pekan lagi. Jika Jakarta bisa pertahankan status zona hijaunya, level PPKM diturunk…;Positif
twitter;08/06/2021;15:51:00;RT @sandrashfra: lagi ppkm ngajakin main mulu aja udah aneh;Netral
twitter;07/04/2021;14:46:00;PPKM Darurat Diberlakukan, Tetapi Gerbang Internasional Masih Buka, Alvien Lie: Percuma https://t.co/jsyjZMiDlJ;Negatif
twitter;07/02/2021;18:38:00;Kapolres Temanggung AKBP BURHANUDDIN, S.H., S.I.K., M.H. beserta FKPD Menghadiri Rakor Pelaksanaan  PPKM Darurat Ka… https://t.co/zcqxFTbFYN;Positif
twitter;07/30/2021;16:17:00;RT @MrsEuscha:Semua sibuk sama Zara sampai lupa bahwa di masa PPKM ini Ayah Ojak bisa traveling dari Depok ke Bojonegoro buat ngelabrak haters.\n\nSurat apa kira-kira yang digunakan ybs?;Netral
twitter;07/16/2021;19:23:00;RT @AREAJULID:Ini konteksnya ada yg nasehatin klo pas ppkm sebaiknya jgn nongki dan bikin story ig karena bsa encourage org lain utk melakukan hal yg sama. Wdyt? https://t.co/0ZrqGccZaT;Negatif
twitter;08/09/2021;16:22:00;PPKM tuh P-nya pesta kah? twitter.com/detikcom/statu…;Negatif
twitter;08/25/2021;10:18:00;GERDAYAK mendukung Penuh PPKM https://t.co/c0W4hUWVXI;Positif
twitter;07/20/2021;10:25:00;RT @polisi_jatim:Selama Libur Idul Adha, Korps Lalu Lintas (Korlantas) Polri menambah titik penyekatan  pemberlakuan pembatasan kegiatan masyarakat (PPKM) darurat  menjadi sebanyak 1.038 titik penyekatan\n#IdulAdhaTaatProkes\nHindari Kerumunan Jaga5M https://t.co/gZc1dcHNw8;Netral
twitter;07/25/2021;14:52:00;"RT @MuhKamim:Khas Daerah Istimewa\n\n""Menolak Demo dengan Demo""\n\n""Mendukung PPKM dg buat kerumunan""\n\n""Merasa Mewakili ""Warga"" dg Siap Berhadapan dg Warga lain""\n\n""Dapatkan manfaat dari hak berpendapat di muka umum, tapi jg batasi yg lain utk berpendapat di muka umum,"" dll. https://t.co/4PNKlyp80P";Positif
twitter;07/15/2021;08:26:00;@AREAJULID ooh ppkm itu artinya pukul pukul kan masyarakat;Negatif
twitter;07/21/2021;14:58:00;Menurut Presiden Jokowi, dg adanya PPKM darurat ini, Alhamdulillah mulai terlihat penurunan. \n\n#PPKMDaruratDemiSelamat https://t.co/ellKInZCW1;Positif
twitter;07/03/2021;12:25:00;Ngadem sambil nyemil efek PPKM https://t.co/XQY2KMYuCf;Netral
twitter;07/30/2021;06:25:00;RT @_Plong_: 78. Biar @_Plong_ Silahkan PPKM mau level 024 juga gpp,\nYg penting rakyat butuh makan,\nButuh kecukupan,\nHarus bisa menuhin keb…;Negatif
twitter;07/15/2021;07:55:00;RT @mazzini_gsp: Lagi-lagi tindakan bringas aparat saat penertiban PPKM.\nSatpol PP Kabupaten Gowa memukul seorang pedagang yg sedang hamil…;Negatif
twitter;08/05/2021;23:39:00;Beras PPKM Untuk Paguyuban Pecel Lele Lamongan Palembang Bersatu \nhttps://t.co/Et1KW2cJNx;Netral
twitter;07/03/2021;18:34:00;*Sambang, monitoring Kegiatan Posko Siaga Covid-19 Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Bersekala Mikro Pada Adaptasi Kebiasaan Baru (AKB) di Desa Ciranggem Kec. Jatigede Kab. Sumedang*. https://t.co/t8pYnMU59m;Positif
twitter;08/09/2021;19:01:00;Ppkm darurat https://t.co/d4fFVFSOv2;Netral
twitter;07/18/2021;08:04:00;@msaid_didu Pemerintah sudah MENGELONTORKAN bansos .... melalui PNS... Ambyaaaar... mereka mah jelas dah dapat GAJIH TETAP....🙈🙈🙈;Positif
twitter;07/26/2021;08:03:00;RT @jagadhj:PPKM level 76 masyarakat wajib ngrogo sukmo mengeluarkan rohnya saja jika ingin pergi ke luar rumah;Netral
twitter;10/14/2021;00:52:00;dlu sering bgt ketemu rehan,main sm rehan, krn rehan belum kerja. dia smpet ditanya2 trus kapan kerja,disuruh kerja sama lingkungan sekitar dia yg posisinya itu tuh ppkm,mall gabuka. gua sbg pacarnya gprnh nuntut dia kerja, krn w tau itu susah bgt dikondisi ky gitu;Netral
twitter;07/25/2021;23:00:00;aku mah ga gmn2 mau ppkm sampe kapan, wong ga bisa pergi kemana2 juga :�?);Netral
twitter;08/04/2021;19:27:00;RT @_pln_id:Selasa (6/7) lalu Menteri BUMN @erickthohir melakukan inspeksi mendadak ke PLN Unit Induk Pusat Pengatur Beban (UIP2B) Jawa, Madura dan Bali untuk melihat Kesiapan PLN menjaga kestabilan dan keandalan listrik di masa PPKM Darurat.\n#PLN\n#PLNSiagaCOVID19\n#PowerBeyondGenerations https://t.co/pDYTOLRL5m;Positif
twitter;07/07/2021;21:37:00;@sizombieman begitu dah, udah terbiasa sih karena dari tahun lalu. cuma srlama ppkm ini banyak bat 😖;Netral
twitter;07/01/2021;23:54:00;Mari kita lihat seberapa efektifkah PPKM darurat ini;Netral
twitter;07/30/2021;21:18:00;Dalam rangka pencegahan penyebaran Covid-19 pada area publik dan tempat lainnya yang dapat menimbulkan kerumunan massa, seluruh RPTRA di Jakarta ditutup sementara.\n\nhttps://t.co/YNuOiT7Vo7\n#dppappdki #RPTRA #ppkmlevel4 #hadapibersama #kotakolaborasi #jakartabangkit #vaksindulu https://t.co/wecmXoVUmi;Positif
twitter;07/31/2021;12:41:00;@VIVAcoid turut sedih, miris katanya negara gemah ripah loh jinawi.;Netral
twitter;07/17/2021;20:42:00;RT @republikaonline:Hasil evaluasi kebijakan PPKM Darurat akan disampaikan kepada Presiden. https://t.co/kUbeOteo0n;Netral
twitter;07/08/2021;20:14:00;RT @ekowboy2:Nih jejak digital abu janda yang gak percaya covid19, provokasi warga buat keluar rumah, bahkan ngebully Anies yg menerapkan PSBB\n\nSemoga Yang Maha Kuasa segera mengabulkan keinginannya 🤲 https://t.co/cw8nNeucSD;Negatif
twitter;07/09/2021;11:23:00;@restulungagung C #CegahLajunyaPandemi\nAktivitas Patuhi Prokes;Positif
twitter;08/20/2021;09:40:00;Poldakaltim.com, Kutim – Polres Kutim bersama TNI Kodim 0909/Kutim dan Satpol PP Kabupaten Kutim menggelar Operasi Yustisi dalam rangka pelaksanaan Perberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 4 di Wilayah Kota Sangatta. https://t.co/4WgtQ8w2GX;Positif
twitter;07/19/2021;23:30:00;kok jalannya sepi apalagi ppkm;Netral
twitter;07/03/2021;21:47:00;@Pendosa_666 Terimakasih ppkm atas segalanya xixixix;Netral
twitter;07/16/2021;08:30:00;RT @kafiradikalis:...Tragis banget.\n\nDi warungnya terpajang spanduk besar @Jokowi menandakan orang ini cebong.\n\nTapi hari2 ini dia terkena kebijakan menyengsarakan dari Jokowi.\n\nBapak ini punya anak 5, dipaksa PPKM tapi gak dikasih makan oleh negara...LOL! (``,)\n\nhttps://t.co/fhLPuu5OSL;Negatif
twitter;07/04/2021;20:55:00;RT @UyokBack: Luhut izinkan WNA masuk RI selama PPKM Darurat asalkan bisa tunjukkan kartu vaksin.\nPakai logika Luhut, mestinya WNI yang sud…;Negatif
twitter;07/02/2021;13:40:00;@humas_resklaten 24*Demi menekan laju penyebaran covid-19, Dengan Penerapan PPKM Darurat serta lebih Perketat proto… https://t.co/8sJbsFmPH1;Positif
twitter;07/13/2021;11:29:00;@tempodotco Pelaku usaha yang pakai modal cicilan dpt konpensasi penundaan pembayaran 3 bulan ya Bu @DitjenPK @bank_indonesia;Positif
twitter;07/17/2021;00:48:00;"RT @tirta_hudhi:Begini resikonya kalo kritisi ppkm? \n\nPadahal saya cuma bicara : ppkm yg efektif kalo kebutuhan warga dipenuhi\n\nDan dibales oleh ""satu sosok"" yg saya kenal baik banget. Dan dia dekat dengan pemerintah\n\nDijawab begini\n\nSedih amat yah. Kritik aja ga boleh https://t.co/GfuKrycts4";Negatif
twitter;08/02/2021;20:35:00;Yang patah tumbuh\nyang diperpanjang ppkm\nYang hilang perasanmu https://t.co/xV5BW7LZDN;Netral
twitter;09/14/2021;18:51:00;@dr_koko28 @CNNIndonesia Buat apa ppkm klu gini;Negatif
twitter;07/06/2021;12:33:00;"RT @Na_firaa:Upaya Pemerintah melakukan perbaikan data, Salah satunya melakukan penyisiran dan perbaikan data, dgn begitu penerima Bansos bisa tepat sasaran. \nprogram ini sangat penting untuk mengurangi beban yg dialami oleh masyarakat kurang mampu di tengan pandemi &amp; adanya PPKM darurat https://t.co/6Pr7icGOc3";Positif
twitter;07/06/2021;20:09:00;RT @Box2boxID: Hey, Semurians! Semoga sehat selalu ya walaupun diberlakukan PPKM saat ini! https://t.co/5nczRif3dU;Positif
twitter;08/28/2021;20:40:00;@dickysenda @anochi_pelangi PPKM hanya untuk membatasi kelas jelata, dan para jelata harap tau diri... Karena pesta hanya buat mereka2 yg punya bukan Jelata;Negatif
twitter;07/22/2021;16:21:00;RT @handokotjung:Anak SD tahun 2050 ketika waktu ujian muncul soal sebutkan perubahan istilah-istilah PSBB dan tanggal berlakunya. https://t.co/mGw7BhDRdn;Netral
twitter;07/05/2021;16:45:00;@zfdg gue berempati lebih tepatnya.. gue terakhir make seminggu sebelum PSBB aja udah lemot bukan main, akhirnya gue ganti.. wakakakak gimana sekarang T_T;Netral
twitter;07/31/2021;10:10:00;Situasi tersebut membuat pemerintah mengambil keputusan yang sangat sulit dengan menerapkan kebijakan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat.\n\n#KawalPresidenJokowi https://t.co/RPvev2M90s;Netral
twitter;08/05/2021;09:53:00;@radenrauf ppkm lvl : hampir stress.;Negatif
twitter;07/31/2021;18:39:00;Alhamdulillah disyukuri saja hasilnya, toh memang efek dari ppkm;Positif
twitter;07/24/2021;13:01:00;@VIVAcoid Biar gag pd demo. Beri mereka napkah. Biar rakyat tenang diam di rumah. ga pusing mikirin nyari makan n bayar kontrakan.;Negatif
twitter;07/03/2021;18:49:00;PPKM DARURAT https://t.co/uxedUeOjTq;Netral
twitter;07/15/2021;07:29:00;RT @AREAJULID: Tea! Anak menteri mala honeymoon ke luar negeri saat Indonesia PPKM. Apakah dia tidak percaya dengan kinerja bapaknya sendir…;Negatif
twitter;10/11/2021;16:51:00;@ArgentianaA efek ppkm yg terlalu lama smpe membuat seorang anak muda memiliki kegiatan yg enggak ada faidahnya sama sekali....gabut sih gabut tp ya enggak gitu jg 😂😂😂;Negatif
twitter;07/05/2021;14:03:00;Wamenag: PPKM Darurat Upaya Menyelamatkan Jiwa jawapos.com/nasional/05/07…;Positif
twitter;09/20/2021;20:47:00;@sutanmangarahrp Tentu Mereka Merasakan Demikian Down Terhadap Menteri Segala Penyakit;Negatif
twitter;07/11/2021;21:20:00;@18fesss Hey heeeyyyyy!!! Read thiss!!!! Well kalo kamu butuh teman ceritaaa bisa dm akuuu!!!! 🥺 i can be your friend🥺💖 https://t.co/dNcWhvASuE;Positif
twitter;07/21/2021;23:11:00;Peraturan Diubah untuk Rektor UI. Eh PPKM malah di perpanjang untuk Rakyat.;Negatif
twitter;08/20/2021;15:43:00;@iamsyahra grgr PPKM nih gaboleh pergi kemana², jadinya gitu.... spaneng semua kurang piknik 😂;Netral
twitter;07/22/2021;19:10:00;RT @alisyarief:Ini laporan jujur ya @jokowi kebijakan PPKM, yg skrg tlh diperpanjang dg tambahan istilah baru (level 1,2,3,4,5 dst). Itu telah memiskinkan rakyat banyak. Pdhl dlm UU-nya, Pemerintah bukan harus memberi BANSOS (yg dikorup juga), tapi menjamin biaya hidup dasar manusia dan hewan.;Negatif
twitter;07/05/2021;10:55:00;RT @polisi_jatim:Simak aturan lengkap PPKM Darurat Jawa - Bali. \n#PPKMdanTetapVaksinasi\nSosialisasi Edukasi Masyarakat https://t.co/Mz4fAkA9my;Netral
twitter;07/16/2021;12:35:00;@egpandia Forkopinda Jawa Timur Meninjau Langsung Vaksinasi Door To Door, Kamis 15 Juli 201 di Gereja GPDI Lahai Roi Jalan Kepuh Tegal Timur D10 Surabaya \n\n#VaksinPerkuatImunitas\nPPKM Cegah Penyebaran 3;Positif
twitter;08/16/2021;22:04:00;@jhanivv kasian temanku ini gbisa bikin ktp;Netral
twitter;07/05/2021;17:12:00;RT @ripbottt: aku suka ppkm without pp.;Netral
twitter;09/02/2021;09:47:00;Malang dan Solo juga masuk ke level 3 selama perpanjangan PPKM  Jawa dan Bali.\nYes Indonesia bebas pandemi sebentar lagi.\nBanyangkan saja dulu kita bisa jalan-jalan lagi. https://t.co/pvvz7BkfOs;Netral
twitter;10/12/2021;16:38:00;@abu_waras @YaqutCQoumas Maklum Min, Kalau ada orang dalam mah, Covid aja uda ngerti .\nTapi kalau orag lain, Lgsug muncul cluster baru...Memang pintar banget ni COPID;Negatif
twitter;08/16/2021;20:50:00;"RT @detikcom:""PPKM Level 4, 3, dan 2 dan di Bali akan diperpanjang sampai 23 Agustus,"" kata Luhut. https://t.co/g8VDpMcdq2";Netral
twitter;07/22/2021;14:56:00;@Petercumicumi1 @SaputraBerman masa kalah sm bayi,bayi jja vaksin paket complit ,kita masa gak ..\n#AyoVaksin;Positif
twitter;08/08/2021;05:11:00;RT @tawajkt:Mantan Kabais: Saat ini rakyat Indonesia ditakut-takuti dan diteror seperti pelaksanaan PPKM dan ujung-ujungnya ada aparat yang minta setoran. https://t.co/1mQadcvWU6;Negatif
twitter;08/03/2021;04:59:00;RT @FiersaBesari:Aku ketika merenungi PPKM yang diperpanjang https://t.co/sBSXNmzHJ0;Netral
twitter;07/15/2021;10:00:00;4) mungkin peduli. kalau beliau dan orang2 terdekatnya melanggar peraturannya sendiri, saya juga mau dong liburan capek WFH terus. tapi tolong, permudah liburannya, buka tempat wisata, border ke LN, bisnis2 kecil yang terdampak PPKM darurat supaya saya bisa jajan lagi.;Negatif
twitter;09/04/2021;18:55:00;@amednduetz @yellowkeat @AREMA1986Merch @sifiqi @AremafcOfficial @persebayaupdate efek PPKM....garapan nang hamur non stop;Netral
twitter;07/13/2021;13:49:00;@naolpoleh Sabar emak, tetap semangat ya mak, jangan stress nanti Imunitas drop 🤗;Positif
twitter;08/23/2021;17:50:00;@RyoTaPyo Hijau tetep aja ppkm😭, tak doain semua hijau kaya lampuu😭;Netral
twitter;07/16/2021;13:00:00;@kenmiryam iya selain sosial, ada perputaran ekonomi… bs mewadahi warung2 di sekitar.;Positif
twitter;08/03/2021;09:39:00;RT @_Azeen24:PPKM diperpanjang. Semakin banyak mata yang menangis, terutama mata pencaharian.~;Negatif
twitter;08/24/2021;17:38:00;RT @masmasjawabgt: Giveaway PPKM level 3\n\nSaldo 100rb atau Indomie 1 kardus atau 1 dus susu\n\nRT dan like tweet ini\n\nFollow saya\n\nSelesai 9…;Positif
twitter;07/15/2021;12:16:00;RT @bukanostad:@AREAJULID PPKM \n\nPUKUL PUKUL KE MASYARAKAT AWWWW;Negatif
twitter;10/22/2021;19:44:00;@Nikola97110921 Ppkm cuma mau cari uang nyusahin rakyat;Negatif
twitter;07/05/2021;16:33:00;@ezash Bener, ga pernah belajar dari kesalahan, udah gitu kalo psbb/ppkm pasti hari pertamanya di weekend, kemudian diberitain berhasil karna jalanan terlihat sepi. Giliran udah hari senin.. Ya ngebludak penumpukan distasiun dipembatasan2. Heran 😤;Negatif
twitter;08/06/2021;00:05:00;RT @_haye_: Orang Protes dicari motifnya. \n\nPadahal dah jelas judulnya dia protes PPKM. Trus dicari motif. \n\nKepinteran bener memang Polisi…;Negatif
twitter;07/30/2021;23:17:00;RT @OposisiCerdas: Ngakunya Hanya Akad, Ketua PCNU Jember Nekat Gelar Pesta Pernikahan saat PPKM\noposisicerdas.com/2021/07/ngakun…;Negatif
twitter;07/21/2021;03:59:00;Pemerintah akan memberikan kelonggaran bagi pelapak makanan di perpanjangan PPKM darurat. Aturan makan di tempat maksimal 30 menit dinilai sulit diterapkan di warung tenda. https://t.co/hg1ag1tWro #KoranTempo;Positif
twitter;07/02/2021;21:53:00;PPKM itu sebenernya singkatan dari Poto Profil KaMu;Netral
twitter;07/22/2021;10:33:00;@PSokaraja Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/ncYXdNFUJQ., terjun langsung memberikan bantuan sosial PPKM Darurat dari pemerintah untuk masyarakat yang terdampak Covid-19 di wilayah Jawa Tengah. \n\n#DistribusiTepatSasaran\nPenerapan PPKM Level4 https://t.co/zmJG1sEIRs;Positif
twitter;08/08/2021;09:21:00;@HKerambitan Ikutilah himbauan untuk Isolasi terpusat untuk keselamatan;Positif
twitter;08/25/2021;12:58:00;Presiden Joko Widodo mengumumkan kembali memperpanjang penerapan PPKM dari tanggal 24 Agustus hingga 30 Agustus 2021\n\n#ProkesCegahPandemi\nVaksinasi Efektif Melindungi https://t.co/kk6ACZQ5Tg;Netral
twitter;08/04/2021;13:22:00;FYI, banyak pantai harus tutup krn efek PPKM. Sebelum ke Pantai ini, kita ke Pandawa dan tutup akses masuknya. Pantai Kuta pun sebenarnya tutup, tp krn hotel kami termasuk Beach Hotel jd masih bisa diakses.;Netral
twitter;07/03/2021;20:43:00;RT @KetumProDEMnew:PPKM Darurat akan diberlakukan mulai Sabtu, 2/7/2021, sampai dua minggu ke depan. Warga dilarang keluar rumah. Diisolasi.\n\nUU No.6/2018 Kekarantinaan Kesehatan dipakai. Hukuman penjara 1 tahun dan denda 100 Juta bagi yang melanggar.\n\nTrus, hak warga yang diisolasi diberikan kah?;Netral
twitter;09/02/2021;11:02:00;@tvOneNews \n@Metro_TV \n@VIVAcoid     Ada PPKM atau enggak ada PPKM rejeki Gue selalu bertambah dan bertambah......\nDisaat ekonomi pada lesu bahkan Bisnis mereka pada bangkrut semua.....tapi Bisnis Gue enggak terpengaruh kebijakan PPKM.....;Positif
twitter;08/16/2021;23:11:00;Udah ketebak ppkm bakalan terus diperpanjang sampe September , sampe semua udah di vaksin katanya si gitu👻;Netral
twitter;08/09/2021;16:20:00;RT @MuhammadiyinGL: Metode hisab Muhammadiyah tidak bisa diterapkan untuk memprediksi perpanjangan PPKM. Kita harus bersabar menunggu pengu…;Netral
twitter;07/26/2021;19:22:00;lagi ppkm gini malah pengen ke angkringan:((;Netral
twitter;09/07/2021;15:54:00;RT @hibooran: Spiderman: PPKM Lanjut Lagi (2021) https://t.co/9YgJRzT1Kk;Netral
twitter;07/18/2021;13:50:00;setelah perpanjangan waktu PPKM, lalu hasilnya sama, ... Adu finalti;Negatif
twitter;10/04/2021;17:06:00;Perpanjangan PPKM Hingga 17 Oktober, Gym dan Gerai Makanan Bioskop Boleh Buka nasional.tempo.co/read/1513660/p… #TempoNasional;Positif
